x-axis,2
second,Volt
0,-0.127197
4e-010,-0.133891
8e-010,-0.140586
1.2e-009,-0.14728
1.6e-009,-0.140586
2e-009,-0.140586
2.4e-009,-0.133891
2.8e-009,-0.140586
3.2e-009,-0.133891
3.6e-009,-0.127197
4e-009,-0.120502
4.4e-009,-0.127197
4.8e-009,-0.113808
5.2e-009,-0.113808
5.6e-009,-0.120502
6e-009,-0.133891
6.4e-009,-0.140586
6.8e-009,-0.160669
7.2e-009,-0.180753
7.6e-009,-0.194142
8e-009,-0.187448
8.4e-009,-0.187448
8.8e-009,-0.207531
9.2e-009,-0.207531
9.6e-009,-0.194142
1e-008,-0.187448
1.04e-008,-0.200837
1.08e-008,-0.207531
1.12e-008,-0.207531
1.16e-008,-0.200837
1.2e-008,-0.200837
1.24e-008,-0.187448
1.28e-008,-0.194142
1.32e-008,-0.200837
1.36e-008,-0.207531
1.4e-008,-0.214226
1.44e-008,-0.214226
1.48e-008,-0.207531
1.52e-008,-0.194142
1.56e-008,-0.200837
1.6e-008,-0.194142
1.64e-008,-0.180753
1.68e-008,-0.174059
1.72e-008,-0.167364
1.76e-008,-0.167364
1.8e-008,-0.167364
1.84e-008,-0.167364
1.88e-008,-0.160669
1.92e-008,-0.160669
1.96e-008,-0.153975
2e-008,-0.153975
2.04e-008,-0.174059
2.08e-008,-0.180753
2.12e-008,-0.167364
2.16e-008,-0.167364
2.2e-008,-0.167364
2.24e-008,-0.174059
2.28e-008,-0.167364
2.32e-008,-0.174059
2.36e-008,-0.167364
2.4e-008,-0.174059
2.44e-008,-0.180753
2.48e-008,-0.180753
2.52e-008,-0.174059
2.56e-008,-0.194142
2.6e-008,-0.194142
2.64e-008,-0.174059
2.68e-008,-0.160669
2.72e-008,-0.160669
2.76e-008,-0.174059
2.8e-008,-0.187448
2.84e-008,-0.207531
2.88e-008,-0.207531
2.92e-008,-0.207531
2.96e-008,-0.200837
3e-008,-0.200837
3.04e-008,-0.187448
3.08e-008,-0.174059
3.12e-008,-0.167364
3.16e-008,-0.14728
3.2e-008,-0.133891
3.24e-008,-0.127197
3.28e-008,-0.133891
3.32e-008,-0.14728
3.36e-008,-0.14728
3.4e-008,-0.153975
3.44e-008,-0.160669
3.48e-008,-0.167364
3.52e-008,-0.160669
3.56e-008,-0.153975
3.6e-008,-0.167364
3.64e-008,-0.174059
3.68e-008,-0.194142
3.72e-008,-0.200837
3.76e-008,-0.200837
3.8e-008,-0.194142
3.84e-008,-0.180753
3.88e-008,-0.174059
3.92e-008,-0.153975
3.96e-008,-0.140586
4e-008,-0.127197
4.04e-008,-0.107113
4.08e-008,-0.107113
4.12e-008,-0.113808
4.16e-008,-0.127197
4.2e-008,-0.140586
4.24e-008,-0.153975
4.28e-008,-0.160669
4.32e-008,-0.160669
4.36e-008,-0.160669
4.4e-008,-0.14728
4.44e-008,-0.160669
4.48e-008,-0.167364
4.52e-008,-0.167364
4.56e-008,-0.160669
4.6e-008,-0.160669
4.64e-008,-0.160669
4.68e-008,-0.153975
4.72e-008,-0.160669
4.76e-008,-0.160669
4.8e-008,-0.153975
4.84e-008,-0.14728
4.88e-008,-0.140586
4.92e-008,-0.133891
4.96e-008,-0.127197
5e-008,-0.120502
5.04e-008,-0.120502
5.08e-008,-0.133891
5.12e-008,-0.140586
5.16e-008,-0.14728
5.2e-008,-0.140586
5.24e-008,-0.140586
5.28e-008,-0.133891
5.32e-008,-0.120502
5.36e-008,-0.133891
5.4e-008,-0.140586
5.44e-008,-0.14728
5.48e-008,-0.153975
5.52e-008,-0.174059
5.56e-008,-0.174059
5.6e-008,-0.167364
5.64e-008,-0.167364
5.68e-008,-0.174059
5.72e-008,-0.167364
5.76e-008,-0.160669
5.8e-008,-0.153975
5.84e-008,-0.14728
5.88e-008,-0.153975
5.92e-008,-0.153975
5.96e-008,-0.14728
6e-008,-0.153975
6.04e-008,-0.160669
6.08e-008,-0.160669
6.12e-008,-0.167364
6.16e-008,-0.180753
6.2e-008,-0.180753
6.24e-008,-0.180753
6.28e-008,-0.187448
6.32e-008,-0.194142
6.36e-008,-0.180753
6.4e-008,-0.194142
6.44e-008,-0.180753
6.48e-008,-0.174059
6.52e-008,-0.167364
6.56e-008,-0.160669
6.6e-008,-0.140586
6.64e-008,-0.140586
6.68e-008,-0.140586
6.72e-008,-0.140586
6.76e-008,-0.140586
6.8e-008,-0.14728
6.84e-008,-0.14728
6.88e-008,-0.153975
6.92e-008,-0.153975
6.96e-008,-0.153975
7e-008,-0.153975
7.04e-008,-0.140586
7.08e-008,-0.140586
7.12e-008,-0.14728
7.16e-008,-0.160669
7.2e-008,-0.167364
7.24e-008,-0.167364
7.28e-008,-0.167364
7.32e-008,-0.167364
7.36e-008,-0.174059
7.4e-008,-0.180753
7.44e-008,-0.180753
7.48e-008,-0.174059
7.52e-008,-0.174059
7.56e-008,-0.160669
