x-axis,1
second,Volt
-0.0500000446006,0.0937238
-0.0499900446006,0.0736402
-0.0499800446006,0.120502
-0.0499700446006,0.113808
-0.0499600446006,0.107113
-0.0499500446006,0.113808
-0.0499400446006,0.0870293
-0.0499300446006,0.0937238
-0.0499200446006,0.133891
-0.0499100446006,0.0870293
-0.0499000446006,0.100418
-0.0498900446006,0.107113
-0.0498800446006,0.100418
-0.0498700446006,0.0937238
-0.0498600446006,0.0535565
-0.0498500446006,0.0803347
-0.0498400446006,0.153975
-0.0498300446006,0.127197
-0.0498200446006,0.113808
-0.0498100446006,0.140586
-0.0498000446006,0.100418
-0.0497900446006,0.120502
-0.0497800446006,0.120502
-0.0497700446006,0.120502
-0.0497600446006,0.133891
-0.0497500446006,0.107113
-0.0497400446006,0.0870293
-0.0497300446006,0.100418
-0.0497200446006,0.127197
-0.0497100446006,0.140586
-0.0497000446006,0.14728
-0.0496900446006,0.140586
-0.0496800446006,0.060251
-0.0496700446006,0.100418
-0.0496600446006,0.120502
-0.0496500446006,0.107113
-0.0496400446006,0.0401674
-0.0496300446006,0.100418
-0.0496200446006,0.0937238
-0.0496100446006,0.060251
-0.0496000446006,0.0870293
-0.0495900446006,0.107113
-0.0495800446006,0.14728
-0.0495700446006,0.0937238
-0.0495600446006,0.127197
-0.0495500446006,0.0937238
-0.0495400446006,0.174059
-0.0495300446006,0.133891
-0.0495200446006,0.140586
-0.0495100446006,0.174059
-0.0495000446006,0.153975
-0.0494900446006,0.0937238
-0.0494800446006,0.0937238
-0.0494700446006,0.127197
-0.0494600446006,0.140586
-0.0494500446006,0.113808
-0.0494400446006,0.160669
-0.0494300446006,0.0736402
-0.0494200446006,0.0870293
-0.0494100446006,0.0937238
-0.0494000446006,0.107113
-0.0493900446006,0.113808
-0.0493800446006,0.0803347
-0.0493700446006,0.0803347
-0.0493600446006,0.0736402
-0.0493500446006,0.127197
-0.0493400446006,0.113808
-0.0493300446006,0.0870293
-0.0493200446006,0.100418
-0.0493100446006,0.107113
-0.0493000446006,0.133891
-0.0492900446006,0.133891
-0.0492800446006,0.0736402
-0.0492700446006,0.140586
-0.0492600446006,0.107113
-0.0492500446006,0.140586
-0.0492400446006,0.140586
-0.0492300446006,0.113808
-0.0492200446006,0.113808
-0.0492100446006,0.160669
-0.0492000446006,0.060251
-0.0491900446006,0.107113
-0.0491800446006,0.107113
-0.0491700446006,0.0870293
-0.0491600446006,0.113808
-0.0491500446006,0.160669
-0.0491400446006,0.160669
-0.0491300446006,0.0468619
-0.0491200446006,0.113808
-0.0491100446006,0.127197
-0.0491000446006,0.113808
-0.0490900446006,0.060251
-0.0490800446006,0.100418
-0.0490700446006,0.0803347
-0.0490600446006,0.100418
-0.0490500446006,0.0870293
-0.0490400446006,0.100418
-0.0490300446006,0.0669456
-0.0490200446006,0.0803347
-0.0490100446006,0.127197
-0.0490000446006,0.060251
-0.0489900446006,0.0803347
-0.0489800446006,0.113808
-0.0489700446006,0.0736402
-0.0489600446006,0.0535565
-0.0489500446006,0.100418
-0.0489400446006,0.140586
-0.0489300446006,0.0803347
-0.0489200446006,0.0937238
-0.0489100446006,0.0870293
-0.0489000446006,0.133891
-0.0488900446006,0.100418
-0.0488800446006,0.0937238
-0.0488700446006,0.0334728
-0.0488600446006,0.113808
-0.0488500446006,0.0937238
-0.0488400446006,0.107113
-0.0488300446006,0.153975
-0.0488200446006,0.140586
-0.0488100446006,0.0803347
-0.0488000446006,0.100418
-0.0487900446006,0.113808
-0.0487800446006,0.14728
-0.0487700446006,0.0937238
-0.0487600446006,0.0669456
-0.0487500446006,0.0937238
-0.0487400446006,0.0937238
-0.0487300446006,0.100418
-0.0487200446006,0.0669456
-0.0487100446006,0.127197
-0.0487000446006,0.127197
-0.0486900446006,0.0870293
-0.0486800446006,0.120502
-0.0486700446006,0.0669456
-0.0486600446006,0.120502
-0.0486500446006,0.133891
-0.0486400446006,0.0803347
-0.0486300446006,0.133891
-0.0486200446006,0.107113
-0.0486100446006,0.0669456
-0.0486000446006,0.0803347
-0.0485900446006,0.127197
-0.0485800446006,0.127197
-0.0485700446006,0.0870293
-0.0485600446006,0.100418
-0.0485500446006,0.133891
-0.0485400446006,0.140586
-0.0485300446006,0.120502
-0.0485200446006,0.0870293
-0.0485100446006,0.107113
-0.0485000446006,0.107113
-0.0484900446006,0.113808
-0.0484800446006,0.107113
-0.0484700446006,0.100418
-0.0484600446006,0.113808
-0.0484500446006,0.0937238
-0.0484400446006,0.113808
-0.0484300446006,0.0669456
-0.0484200446006,0.127197
-0.0484100446006,0.0736402
-0.0484000446006,0.100418
-0.0483900446006,0.113808
-0.0483800446006,0.0870293
-0.0483700446006,0.0468619
-0.0483600446006,0.107113
-0.0483500446006,0.0937238
-0.0483400446006,0.100418
-0.0483300446006,0.140586
-0.0483200446006,0.107113
-0.0483100446006,0.107113
-0.0483000446006,0.0803347
-0.0482900446006,0.0937238
-0.0482800446006,0.133891
-0.0482700446006,0.127197
-0.0482600446006,0.100418
-0.0482500446006,0.107113
-0.0482400446006,0.100418
-0.0482300446006,0.0937238
-0.0482200446006,0.113808
-0.0482100446006,0.120502
-0.0482000446006,0.060251
-0.0481900446006,0.0870293
-0.0481800446006,0.0937238
-0.0481700446006,0.127197
-0.0481600446006,0.0669456
-0.0481500446006,0.127197
-0.0481400446006,0.113808
-0.0481300446006,0.127197
-0.0481200446006,0.107113
-0.0481100446006,0.0870293
-0.0481000446006,0.0870293
-0.0480900446006,0.120502
-0.0480800446006,0.0870293
-0.0480700446006,0.100418
-0.0480600446006,0.120502
-0.0480500446006,0.0736402
-0.0480400446006,0.120502
-0.0480300446006,0.0736402
-0.0480200446006,0.0736402
-0.0480100446006,0.060251
-0.0480000446006,0.0736402
-0.0479900446006,0.107113
-0.0479800446006,0.0535565
-0.0479700446006,0.060251
-0.0479600446006,0.107113
-0.0479500446006,0.120502
-0.0479400446006,0.0535565
-0.0479300446006,0.100418
-0.0479200446006,0.060251
-0.0479100446006,0.0803347
-0.0479000446006,0.0937238
-0.0478900446006,0.0669456
-0.0478800446006,0.0870293
-0.0478700446006,0.127197
-0.0478600446006,0.0669456
-0.0478500446006,0.0468619
-0.0478400446006,0.0669456
-0.0478300446006,0.0870293
-0.0478200446006,0.0870293
-0.0478100446006,0.113808
-0.0478000446006,0.060251
-0.0477900446006,0.060251
-0.0477800446006,0.0870293
-0.0477700446006,0.0736402
-0.0477600446006,0.133891
-0.0477500446006,0.0803347
