0.000000	-3.928667
4.000000E-10	-4.359782
8.000000E-10	-3.645919
1.200000E-9	-4.830552
1.600000E-9	-6.056230
2.000000E-9	-7.979670
2.400000E-9	-8.631350
2.800000E-9	-6.640698
3.200000E-9	-4.592214
3.600000E-9	-3.789912
4.000000E-9	-5.139481
4.400000E-9	-4.312238
4.800000E-9	-4.894129
5.200000E-9	-2.023335
5.600000E-9	-2.023335
6.000000E-9	-2.023335
6.400000E-9	-3.789912
6.800000E-9	-2.492439
7.200000E-9	-5.914103
7.600000E-9	-5.914103
8.000000E-9	-4.096681
8.400000E-9	-3.234124
8.800000E-9	-2.092301
9.200000E-9	0.221074
9.600000E-9	-0.609751
1.000000E-8	-0.912800
1.040000E-8	-0.049988
1.080000E-8	-1.614410
1.120000E-8	-1.246177
1.160000E-8	-3.318486
1.200000E-8	-2.092301
1.240000E-8	-1.397853
1.280000E-8	-0.912800
1.320000E-8	0.221074
1.360000E-8	-0.912800
1.400000E-8	-1.614410
1.440000E-8	-2.935127
1.480000E-8	-1.049593
1.520000E-8	-1.049593
1.560000E-8	0.314775
1.600000E-8	-0.348872
1.640000E-8	-0.348872
1.680000E-8	0.603497
1.720000E-8	-0.049988
1.760000E-8	1.310411
1.800000E-8	1.310411
1.840000E-8	2.356794
1.880000E-8	2.502202
1.920000E-8	3.252111
1.960000E-8	3.361515
2.000000E-8	5.231034
2.040000E-8	5.231034
2.080000E-8	8.098046
2.120000E-8	7.171508
2.160000E-8	5.208319
2.200000E-8	3.361515
2.240000E-8	1.097466
2.280000E-8	5.183388
2.320000E-8	7.171508
2.360000E-8	5.208319
2.400000E-8	4.193436
2.440000E-8	5.183388
2.480000E-8	4.193436
2.520000E-8	1.097466
2.560000E-8	-1.246177
2.600000E-8	-2.501893
2.640000E-8	0.221074
2.680000E-8	-1.246177
2.720000E-8	-1.729076
2.760000E-8	-1.729076
2.800000E-8	2.197548
2.840000E-8	6.178827
2.880000E-8	8.843839
2.920000E-8	7.047882
2.960000E-8	8.982534
3.000000E-8	9.133973
3.040000E-8	8.211168
3.080000E-8	7.320372
3.120000E-8	5.183388
3.160000E-8	5.208319
3.200000E-8	6.178827
3.240000E-8	5.231034
3.280000E-8	1.097466
3.320000E-8	0.221074
3.360000E-8	1.504679
3.400000E-8	2.356794
3.440000E-8	1.504679
3.480000E-8	3.361515
3.520000E-8	2.502202
3.560000E-8	2.356794
3.600000E-8	4.262701
3.640000E-8	3.361515
3.680000E-8	3.132192
3.720000E-8	3.252111
3.760000E-8	4.262701
3.800000E-8	2.502202
3.840000E-8	-0.333143
3.880000E-8	-1.397853
3.920000E-8	0.221074
3.960000E-8	-0.609751
4.000000E-8	1.504679
4.040000E-8	4.326051
4.080000E-8	1.504679
4.120000E-8	0.467718
4.160000E-8	-2.092301
4.200000E-8	-2.891113
4.240000E-8	-3.318486
4.280000E-8	-3.318486
4.320000E-8	-3.789912
4.360000E-8	-5.346411
4.400000E-8	-4.096681
4.440000E-8	-4.592214
4.480000E-8	-2.492439
4.520000E-8	-2.092301
4.560000E-8	-1.246177
4.600000E-8	-0.680190
4.640000E-8	0.603497
4.680000E-8	0.603497
4.720000E-8	-1.614410
4.760000E-8	-0.348872
4.800000E-8	0.862960
4.840000E-8	1.829597
4.880000E-8	-0.049988
4.920000E-8	3.132192
4.960000E-8	3.000166
5.000000E-8	2.022753
5.040000E-8	0.603497
5.080000E-8	3.000166
5.120000E-8	5.183388
5.160000E-8	3.252111
5.200000E-8	5.155783
5.240000E-8	5.183388
5.280000E-8	6.224661
5.320000E-8	5.155783
5.360000E-8	4.117259
5.400000E-8	5.125452
5.440000E-8	3.939590
5.480000E-8	5.155783
5.520000E-8	5.155783
5.560000E-8	1.615089
5.600000E-8	2.690705
5.640000E-8	0.603497
5.680000E-8	-0.348872
5.720000E-8	3.000166
5.760000E-8	5.155783
5.800000E-8	4.033097
5.840000E-8	1.615089
5.880000E-8	-0.680190
5.920000E-8	-2.023335
5.960000E-8	-2.935127
6.000000E-8	-0.912800
6.040000E-8	-0.912800
6.080000E-8	-2.891113
6.120000E-8	-2.891113
6.160000E-8	-2.891113
6.200000E-8	-0.912800
6.240000E-8	-2.092301
6.280000E-8	-1.729076
6.320000E-8	-1.729076
6.360000E-8	0.467718
6.400000E-8	0.467718
6.440000E-8	0.467718
6.480000E-8	0.221074
6.520000E-8	-0.912800
6.560000E-8	-1.729076
6.600000E-8	-1.246177
6.640000E-8	-3.789912
6.680000E-8	-2.492439
6.720000E-8	-1.614410
6.760000E-8	2.690705
6.800000E-8	1.615089
6.840000E-8	0.603497
6.880000E-8	-0.680190
6.920000E-8	-2.023335
6.960000E-8	-3.427555
7.000000E-8	-2.023335
7.040000E-8	-2.492439
7.080000E-8	-0.912800
7.120000E-8	0.221074
7.160000E-8	-1.246177
7.200000E-8	-3.318486
7.240000E-8	-2.092301
7.280000E-8	0.221074
7.320000E-8	0.221074
7.360000E-8	1.310411
7.400000E-8	2.356794
7.440000E-8	1.310411
7.480000E-8	3.000166
7.520000E-8	1.615089
7.560000E-8	-0.348872
7.600000E-8	-0.049988
7.640000E-8	-2.092301
7.680000E-8	-2.092301
7.720000E-8	-2.092301
7.760000E-8	-3.789912
7.800000E-8	-2.935127
7.840000E-8	-2.935127
7.880000E-8	-2.935127
7.920000E-8	-7.996846
7.960000E-8	-7.238802
8.000000E-8	-3.427555
8.040000E-8	-4.312238
8.080000E-8	1.615089
8.120000E-8	6.251260
8.160000E-8	5.155783
8.200000E-8	4.033097
8.240000E-8	5.155783
8.280000E-8	6.224661
8.320000E-8	1.829597
8.360000E-8	-0.348872
8.400000E-8	-1.049593
8.440000E-8	-1.049593
8.480000E-8	1.106894
8.520000E-8	1.375758
8.560000E-8	3.939590
8.600000E-8	1.097466
8.640000E-8	-1.246177
8.680000E-8	-1.614410
8.720000E-8	1.097466
8.760000E-8	1.310411
8.800000E-8	2.022753
8.840000E-8	0.862960
8.880000E-8	1.829597
8.920000E-8	-0.680190
8.960000E-8	-0.008157
9.000000E-8	-1.049593
9.040000E-8	1.106894
9.080000E-8	1.106894
9.120000E-8	1.106894
9.160000E-8	-1.049593
9.200000E-8	-2.993313
9.240000E-8	-2.993313
9.280000E-8	-2.480118
9.320000E-8	-5.746632
9.360000E-8	-3.427555
9.400000E-8	0.314775
9.440000E-8	-2.492439
9.480000E-8	0.221074
9.520000E-8	3.132192
9.560000E-8	1.310411
9.600000E-8	-0.609751
9.640000E-8	-1.729076
9.680000E-8	-2.092301
9.720000E-8	-3.645919
9.760000E-8	-7.323173
9.800000E-8	-5.346411
9.840000E-8	-2.492439
9.880000E-8	-4.592214
9.920000E-8	-6.640698
9.960000E-8	-6.056230
1.000000E-7	-2.891113
1.004000E-7	-1.729076
1.008000E-7	-2.501893
1.012000E-7	-1.397853
1.016000E-7	-0.609751
1.020000E-7	-1.397853
1.024000E-7	-0.912800
1.028000E-7	-2.092301
1.032000E-7	-3.789912
1.036000E-7	-1.614410
1.040000E-7	-3.427555
1.044000E-7	-1.049593
1.048000E-7	-2.480118
1.052000E-7	-2.480118
1.056000E-7	-0.008157
1.060000E-7	0.314775
1.064000E-7	-0.049988
1.068000E-7	-1.729076
1.072000E-7	0.221074
1.076000E-7	-0.609751
1.080000E-7	-0.609751
1.084000E-7	-0.912800
1.088000E-7	-1.729076
1.092000E-7	-2.145908
1.096000E-7	-4.359782
1.100000E-7	-3.645919
1.104000E-7	-0.609751
1.108000E-7	0.467718
1.112000E-7	-0.333143
1.116000E-7	-0.609751
1.120000E-7	0.693381
1.124000E-7	-1.094650
1.128000E-7	-1.094650
1.132000E-7	-1.094650
1.136000E-7	-0.333143
1.140000E-7	-0.079380
1.144000E-7	0.153994
1.148000E-7	-0.559123
1.152000E-7	-1.819376
1.156000E-7	-2.145908
1.160000E-7	-1.819376
1.164000E-7	-2.856655
1.168000E-7	-3.645919
1.172000E-7	-2.501893
1.176000E-7	-3.645919
1.180000E-7	-1.729076
1.184000E-7	1.097466
1.188000E-7	-0.049988
1.192000E-7	4.033097
1.196000E-7	1.829597
1.200000E-7	0.314775
1.204000E-7	0.862960
