2.400000E-9	37.038054
2.800000E-9	35.428871
3.200000E-9	31.394545
3.600000E-9	24.202079
4.000000E-9	13.612176
4.400000E-9	-0.248859
4.800000E-9	-15.800290
5.200000E-9	-30.937816
5.600000E-9	-43.011456
6.000000E-9	-51.677304
6.400000E-9	-56.654695
6.800000E-9	-59.468420
7.200000E-9	-60.792354
7.600000E-9	-61.803933
8.000000E-9	-63.133202
8.400000E-9	-65.649738
8.800000E-9	-69.258367
9.200000E-9	-74.246452
9.600000E-9	-80.467419
1.000000E-8	-87.696461
1.040000E-8	-94.757260
1.080000E-8	-100.787631
1.120000E-8	-104.829573
1.160000E-8	-105.798245
1.200000E-8	-103.546798
1.240000E-8	-98.289335
1.280000E-8	-90.826722
1.320000E-8	-82.162548
1.360000E-8	-73.352687
1.400000E-8	-64.476905
1.440000E-8	-56.243130
1.480000E-8	-48.711008
1.520000E-8	-41.753992
1.560000E-8	-35.236855
1.600000E-8	-28.962339
1.640000E-8	-22.536083
1.680000E-8	-16.186351
1.720000E-8	-10.118026
1.760000E-8	-4.395470
1.800000E-8	0.379528
1.840000E-8	3.640461
1.880000E-8	5.116109
1.920000E-8	4.706409
1.960000E-8	1.979558
2.000000E-8	-3.005519
2.040000E-8	-10.164327
2.080000E-8	-19.234271
2.120000E-8	-29.295132
2.160000E-8	-39.309584
2.200000E-8	-48.191641
2.240000E-8	-54.673484
2.280000E-8	-57.943969
2.320000E-8	-58.214452
2.360000E-8	-55.940123
2.400000E-8	-51.840465
2.440000E-8	-47.007746
2.480000E-8	-42.649702
2.520000E-8	-40.153088
2.560000E-8	-41.009364
2.600000E-8	-45.967225
2.640000E-8	-54.702225
2.680000E-8	-65.671951
2.720000E-8	-76.949309
2.760000E-8	-86.138981
2.800000E-8	-91.358952
2.840000E-8	-91.807406
2.880000E-8	-87.604287
2.920000E-8	-79.311048
2.960000E-8	-68.067448
3.000000E-8	-55.425111
3.040000E-8	-43.501033
3.080000E-8	-34.500935
3.120000E-8	-30.322873
3.160000E-8	-31.935721
3.200000E-8	-38.793651
3.240000E-8	-49.951790
3.280000E-8	-62.512813
3.320000E-8	-74.255534
3.360000E-8	-83.369529
3.400000E-8	-89.408575
3.440000E-8	-92.612183
3.480000E-8	-93.608795
3.520000E-8	-93.299816
3.560000E-8	-92.103486
3.600000E-8	-89.889267
3.640000E-8	-86.889692
